t,q,z
3.9000000000000887,-0.00013543054664219245,0.01099132366989075
3.9041666666667556,-0.0001081000404869208,0.010990843844541767
3.9083333333334225,-8.626517597116642e-05,0.010990695448545402
3.9125000000000894,-6.877766065124702e-05,0.010990684610394413
3.9166666666667562,-5.478067062157047e-05,0.010990690207325874
3.920833333333423,-4.358265986408294e-05,0.01099069200013766
3.92500000000009,-3.46243608943914e-05,0.010990691756887092
3.929166666666757,-2.7457728479539324e-05,0.01099069126927994
3.9333333333334237,-2.1724455738425158e-05,0.010990690973345764
3.9375000000000906,-1.7137958935466856e-05,0.010990690911778811
3.9416666666667575,-1.3468965692750526e-05,0.010990691088968847
3.9458333333334243,-1.0534040663410777e-05,0.010990691513882012
3.950000000000091,-8.18642092341715e-06,0.010990692192329905
3.954166666666758,-6.308684691621758e-06,0.010990693123717128
3.958333333333425,-4.806885202487609e-06,0.010990694301815263
3.962500000000092,-3.6058572240516e-06,0.010990695716155172
3.9666666666667587,-2.645380708315637e-06,0.010990697332498123
3.9708333333334256,-1.8772955892369052e-06,0.01099069912527873
3.9750000000000925,-1.2631299216194524e-06,0.01099070108286738
3.9791666666667593,-7.720966507236421e-07,0.010990703185338825
3.983333333333426,-3.795637863268039e-07,0.01099070541058265
3.987500000000093,-6.582354892551505e-08,0.010990707736752266
3.99166666666676,1.848921239293199e-07,0.010990710142744968
3.995833333333427,-0.00016994637983400122,0.010990773719506325
4.000000000000093,-0.00013543055472309376,0.010991323696951655
4.00416666666676,-0.00010809984161064727,0.0109908438530856
4.008333333333426,-8.626501963711846e-05,0.010990695480007357
4.0125000000000925,-6.877754112870594e-05,0.010990684652526716
4.016666666666759,-5.4780584545836344e-05,0.010990690253681868
4.020833333333425,-4.358259887251775e-05,0.010990692048817448
4.025000000000092,-3.462432024197042e-05,0.010990691807969095
4.029166666666758,-2.7457704256170272e-05,0.010990691322795022
4.033333333333425,-2.1724444783051292e-05,0.010990691029167911
4.037500000000091,-1.7137958680636763e-05,0.01099069096972676
4.041666666666758,-1.3468974041391124e-05,0.010990691148843722
4.045833333333424,-1.0534055896294759e-05,0.010990691575474627
4.05000000000009,-8.186441626345349e-06,0.01099069225542256
4.054166666666757,-6.308709696977872e-06,0.010990693188085614
4.058333333333423,-4.806913542792936e-06,0.010990694367231624
4.06250000000009,-3.6058880946360276e-06,0.010990695782389964
4.066666666666756,-2.6454110260793095e-06,0.010990697398709452
4.070833333333423,-1.8773254874107051e-06,0.0109906991914587
4.075000000000089,-1.26315921621886e-06,0.010990701148806828
4.079166666666755,-7.72125196645621e-07,0.010990703250772248
4.083333333333422,-3.795914618956492e-07,0.010990705475255557
4.087500000000088,-6.585025062027183e-08,0.010990707800430655
4.091666666666755,1.8486648286266175e-07,0.010990710205214445
4.095833333333421,-0.00016994640434790428,0.010990773780665415
4.100000000000088,-0.00013543057439617095,0.010991323746210487
4.104166666666754,-0.00010809981373086772,0.010990843898182515
4.10833333333342,-8.626504207771431e-05,0.010990695532370247
4.112500000000087,-6.877756417906978e-05,0.010990684704389407
4.116666666666753,-5.478060783445803e-05,0.01099069030372622
4.12083333333342,-4.358262091645563e-05,0.010990692096800191
4.125000000000086,-3.4624340977171925e-05,0.010990691854003703
4.129166666666753,-2.745772364109547e-05,0.010990691366884357
4.133333333333419,-2.1724462800508234e-05,0.010990691071265926
4.137500000000085,-1.7137975327421063e-05,0.010990691009790337
4.141666666666752,-1.346898932314296e-05,0.010990691186841246
4.145833333333418,-1.0534069825600037e-05,0.010990691611384749
4.150000000000085,-8.186454223196115e-06,0.01099069228923458
4.154166666666751,-6.308720987074761e-06,0.010990693219797485
4.158333333333418,-4.806923556915226e-06,0.01099069439684975
4.162500000000084,-3.6058968682132665e-06,0.010990695809929089
4.1666666666667505,-2.645418431745743e-06,0.010990697424149504
4.170833333333417,-1.8773316655647306e-06,0.010990699214856988
4.175000000000083,-1.2631642704588448e-06,0.01099070117020909
4.17916666666675,-7.72129221813238e-07,0.010990703270224729
4.183333333333416,-3.795945448551241e-07,0.010990705492810898
4.187500000000083,-6.585247158876724e-08,0.010990707816148165
4.191666666666749,1.848650496394749e-07,0.01099071021915841
4.1958333333334155,-0.0001699464050812362,0.010990773792897857
4.200000000000082,-0.000135430574971458,0.010991323758221205
4.204166666666748,-0.00010810006228073122,0.010990843942272413
4.208333333333415,-8.626519710190274e-05,0.010990695550143455
4.212500000000081,-6.877768828060861e-05,0.010990684713936629
4.216666666666748,-5.478070731798634e-05,0.010990690311982215
4.220833333333414,-4.358270033524027e-05,0.01099069210450144
4.2250000000000805,-3.4624404282099543e-05,0.010990691860953685
4.229166666666747,-2.74577740123756e-05,0.010990691373006888
4.233333333333413,-2.1724502773935058e-05,0.010990691076576943
4.23750000000008,-1.7138006931255646e-05,0.010990691014323957
4.241666666666746,-1.3469014184971627e-05,0.010990691190632854
4.245833333333413,-1.0534089252809908e-05,0.010990691614469505
4.250000000000079,-8.186469266345044e-06,0.01099069229164763
4.2541666666667455,-6.3087324913089126e-06,0.010990693221574631
4.258333333333412,-4.8069322031261195e-06,0.010990694398027466
4.262500000000078,-3.605903205233821e-06,0.010990695810543606
4.266666666666745,-2.645423081657591e-06,0.010990697424282585
4.270833333333411,-1.877334943353669e-06,0.010990699214530688
4.275000000000078,-1.2631664511289307e-06,0.010990701169459714
4.279166666666744,-7.721305270872776e-07,0.010990703269092537
4.2833333333334105,-3.7959515431702207e-07,0.010990705491335394
4.287500000000077,-6.585253074980435e-08,0.010990707814366943
4.291666666666743,1.8486542208135424e-07,0.01099071021710825
4.29583333333341,-0.00016994640432195976,0.010990773790609257
4.300000000000076,-0.00013543057435503597,0.010991323756826472
4.304166666666743,-0.00010810006182578094,0.010990843940240717
4.308333333333409,-8.626590032172508e-05,0.010990695573552364
4.3125000000000755,-6.876870256803563e-05,0.010990675890359689
4.316666666666742,-5.476534740407547e-05,0.010990680575202805
4.320833333333408,-4.356150931738617e-05,0.010990680417829744
4.325000000000075,-3.460681449087281e-05,0.01099068522754663
4.329166666666741,-2.7443501638779677e-05,0.010990686206652596
4.333333333333408,-2.1713110337109224e-05,0.010990686367168762
4.337500000000074,-1.712895561057969e-05,0.010990686669878154
4.3416666666667405,-1.346183280154255e-05,0.010990687220773556
4.345833333333407,-1.0528400914010477e-05,0.010990688003317576
4.350000000000073,-8.181974693804427e-06,0.010990689011825924
4.35416666666674,-6.3051926836343e-06,0.010990690245702909
4.358333333333406,-4.804155757333377e-06,0.010990691700955846
4.362500000000073,-3.60373674867982e-06,0.010990693369165786
4.366666666666739,-2.6437278244762696e-06,0.010990695213208548
4.3708333333334055,-1.8760168983687137e-06,0.010990697215418493
4.375000000000072,-1.2621485054638745e-06,0.01099069936409323
4.379166666666738,-7.713509917605231e-07,0.010990701640216762
4.383333333333405,-3.7900463029498675e-07,0.010990704022994418
4.387500000000071,-6.541144845343703e-08,0.010990706491868908
4.391666666666738,1.8518875517677277e-07,0.010990709026928228
4.395833333333404,-0.0001699461778463039,0.010990772715738568
4.4000000000000705,-0.00013543039449442754,0.010991322724991145
4.404166666666737,-0.00010809991596931912,0.010990843037699628
4.408333333333403,-8.626579584869185e-05,0.010990694772801807
4.41250000000007,-6.876863121218517e-05,0.01099067515889926
4.416666666666736,-5.477273420952788e-05,0.010990685799182897
4.420833333333403,-4.357609281610707e-05,0.010990689188924001
4.425000000000069,-3.461913791345642e-05,0.010990689302257209
4.4291666666667355,-2.7453631946854583e-05,0.010990689015564862
4.433333333333402,-2.172125803881834e-05,0.010990688935215842
4.437500000000068,-1.7135474870672272e-05,0.010990689086823446
4.441666666666735,-1.3467049339159794e-05,0.010990689460859591
4.445833333333401,-1.0532575964259986e-05,0.010990690064551799
4.450000000000068,-8.185314976081462e-06,0.010990690905100985
4.454166666666734,-6.307863021923713e-06,0.010990691983363107
4.4583333333334005,-4.806288114040074e-06,0.010990693294323723
4.462500000000067,-3.605436873445234e-06,0.010990694828596709
4.466666666666733,-2.64508260148806e-06,0.010990696548841912
4.4708333333334,-1.877094129645655e-06,0.010990698436123244
4.475000000000066,-1.2630027988944175e-06,0.010990700478276702
4.479166666666733,-7.720261430887565e-07,0.010990702655767274
4.483333333333399,-3.7953578675516395e-07,0.010990704947279203
4.4875000000000655,-6.582683493181401e-08,0.010990707331765949
4.491666666666732,1.8486645730136553e-07,0.010990709788860041
4.495833333333398,-0.00016994641828969737,0.010990773407864895
4.500000000000065,-0.0001354305862675303,0.010991323377410272
4.504166666666731,-0.00010810007030474019,0.010990843616728233
4.508333333333398,-8.626591326157592e-05,0.010990695290231159
4.512500000000064,-6.876871856139823e-05,0.01099067563059953
4.516666666666731,-5.476536793293759e-05,0.010990680340637254
4.520833333333397,-4.3569814406274585e-05,0.01099068695861141
4.525000000000063,-3.4613903516391975e-05,0.010990688021679993
4.52916666666673,-2.7449398950544595e-05,0.010990687875069976
4.533333333333396,-2.171786147016915e-05,0.010990687842122598
4.537500000000063,-1.7132747638649623e-05,0.01099068805954629
4.541666666666729,-1.346485594116674e-05,0.010990688505649764
4.545833333333396,-1.0530809630437141e-05,0.01099068917788751
4.550000000000062,-8.183890864974807e-06,0.010990690081808268
4.554166666666728,-6.3067133267406214e-06,0.010990691218705724
4.558333333333395,-4.805358577074296e-06,0.010990692584067875
4.562500000000061,-3.6046840827036947e-06,0.010990694168877607
4.566666666666728,-2.6444744338596323e-06,0.010990695936763877
4.570833333333394,-1.8766019351887523e-06,0.010990697868139181
4.575000000000061,-1.2626039440528221e-06,0.010990699951323984
4.579166666666727,-7.71702491832179e-07,0.010990702167085803
4.583333333333393,-3.792728108736527e-07,0.010990704494316272
4.58750000000006,-6.561289377062563e-08,0.010990706912148263
4.591666666666726,1.850406954116747e-07,0.010990709400380251
4.595833333333393,-0.00016994627934390389,0.01099077304742382
4.600000000000059,-0.00013543047523313428,0.010991323051461117
4.604166666666726,-0.00010809998171982445,0.01099084331334099
4.608333333333392,-8.626513698457009e-05,0.010990694983445152
4.612500000000058,-6.877765073474328e-05,0.01099068420029296
4.616666666666725,-5.478068939628194e-05,0.010990689844891237
4.620833333333391,-4.358269372217645e-05,0.010990691678059474
4.625000000000058,-3.462440515470099e-05,0.010990691470942556
4.629166666666724,-2.7457779349192655e-05,0.01099069101558347
4.633333333333391,-2.172451024859257e-05,0.010990690748185749
4.637500000000057,-1.7138014768761847e-05,0.010990690711734611
4.6416666666667235,-1.3469021046306912e-05,0.010990690910933203
4.64583333333339,-1.0534094148584365e-05,0.010990691355043842
4.650000000000056,-8.186471486266474e-06,0.010990692050150767
4.654166666666723,-6.308731548014426e-06,0.010990692995909239
4.658333333333389,-4.806927786815302e-06,0.010990694186323278
4.662500000000056,-3.6058951469605206e-06,0.010990695611138026
4.666666666666722,-2.6454129425398266e-06,0.0109906972361145
4.6708333333333885,-1.8773225103726267e-06,0.010990699036212638
4.675000000000055,-1.2631518004140184e-06,0.010990700999881739
4.679166666666721,-7.721137722215513e-07,0.010990703107324628
4.683333333333388,-3.795764412498586e-07,0.010990705336576612
4.687500000000054,-6.583203002958988e-08,0.010990707665928193
4.691666666666721,1.848875236990162e-07,0.01099071007440042
4.695833333333387,-0.00016994637958194823,0.010990773652540699
4.7000000000000535,-0.00013543055453502749,0.010991323640518497
4.70416666666672,-0.00010810004661125533,0.010990843821616296
4.708333333333386,-8.626518177486434e-05,0.010990695430243837
4.712500000000053,-6.87776678403998e-05,0.010990684595878842
4.716666666666719,-5.4780679761564956e-05,0.010990690196083373
4.720833333333386,-4.358266970995339e-05,0.010990691991569702
4.725000000000052,-3.4624371234496654e-05,0.010990691750744661
4.7291666666667185,-2.745773912935496e-05,0.010990691265327512
4.733333333333385,-2.1724466547243117e-05,0.010990690971340573
4.737500000000051,-1.7137969779752188e-05,0.01099069091148965
4.741666666666718,-1.3468976469806555e-05,0.01099069109018048
4.745833333333384,-1.0534051287378535e-05,0.010990691516394742
4.750000000000051,-8.186431323661846e-06,0.010990692195959868
4.754166666666717,-6.308694809442192e-06,0.010990693128293972
4.7583333333333835,-4.806894989666241e-06,0.010990694307182126
4.76250000000005,-3.6058666410175925e-06,0.01099069572216766
4.766666666666716,-2.645389274696904e-06,0.010990697338909982
4.770833333333383,-1.8773034314221003e-06,0.010990699132015268
4.775000000000049,-1.2631370875663199e-06,0.010990701089823904
4.779166666666716,-7.721031837193137e-07,0.010990703192409213
4.783333333333382,-3.795697243143288e-07,0.010990705417671614
4.7875000000000485,-6.582892514551117e-08,0.01099070774377605
4.791666666666715,1.8488727950287503e-07,0.010990710149630649
4.795833333333381,-0.00016994638409509148,0.010990773726184747
4.800000000000048,-0.0001354305581305438,0.010991323702283614
4.804166666666714,-0.00010809980116089259,0.01099084385173229
4.808333333333381,-8.626503066986605e-05,0.010990695485686553
4.812500000000047,-6.877755170108806e-05,0.010990684658371322
4.8166666666667135,-5.4780695739967144e-05,0.01099069026078576
4.82083333333338,-4.358268792220525e-05,0.010990692055106537
4.825000000000046,-3.462439167152648e-05,0.010990691813388596
4.829166666666713,-2.7457761482203402e-05,0.010990691327658357
4.833333333333379,-2.1724490560147605e-05,0.010990691033561182
4.837500000000046,-1.7137995233940238e-05,0.010990690973652918
4.841666666666712,-1.346900315938312e-05,0.010990691152299474
4.8458333333333785,-1.0534079013940201e-05,0.010990691578462107
4.850000000000045,-8.18645989591763e-06,0.010990692257948378
4.854166666666711,-6.308724044043929e-06,0.010990693190158643
4.858333333333378,-4.806924712095366e-06,0.01099069436886332
4.862500000000044,-3.605896685852493e-06,0.01099069578359361
4.866666666666711,-2.645417630386273e-06,0.010990697399527466
4.870833333333377,-1.8773304778496326e-06,0.010990699191901045
4.8750000000000435,-1.2631629028655916e-06,0.010990701148892125
4.87916666666671,-7.721278298935669e-07,0.010990703250522916
4.883333333333376,-3.7959324462443797e-07,0.010990705474695038
4.887500000000043,-6.585134752476241e-08,0.01099070779958257
4.891666666666709,1.8486593756760548e-07,0.010990710204102706
4.895833333333376,-0.00016994640438452253,0.0109907737793147
4.900000000000042,-0.0001354305744072925,0.010991323745525508
4.9041666666667085,-0.00010810006180346467,0.010990843931107148
4.908333333333375,-8.626590067714987e-05,0.010990695566156776
4.912500000000041,-6.877825237174969e-05,0.010990684717225044
4.916666666666708,-5.478116187897716e-05,0.010990690309620714
4.920833333333374,-4.358306566196878e-05,0.010990692102295266
4.925000000000041,-3.46246979416402e-05,0.010990691860126077
4.929166666666707,-2.745801034370091e-05,0.01099069137348539
4.9333333333333735,-2.1724693288081353e-05,0.01099069107820338
4.93750000000004,-1.713816082539055e-05,0.010990691016996878
4.941666666666706,-1.346913880411124e-05,0.010990691194271197
4.945833333333373,-1.0534190464514163e-05,0.010990691618995943
4.950000000000039,-8.186551757153522e-06,0.010990692296985233
4.954166666666706,-6.308800003423473e-06,0.010990693227647504
4.958333333333372,-4.8069877236199455e-06,0.010990694404761237
4.9625000000000385,-3.6059491173490282e-06,0.01099069581786559
4.966666666666705,-2.6454608399302733e-06,0.01099069743200901
4.970833333333371,-1.8773661927588447e-06,0.01099069922263375
4.975000000000038,-1.2631924501574399e-06,0.010990701177875227
4.979166666666704,-7.721522823365643e-07,0.010990703277747548
4.983333333333371,-3.7961346949232083e-07,0.010990705500160592
4.987500000000037,-6.586804721943892e-08,0.010990707823298088
4.9916666666667036,1.8485219275694784e-07,0.010990710226085542
4.99583333333337,-0.00016994641530441814,0.010990773799597106
5.000000000000036,-0.0001354305831444677,0.010991323763732585
5.004166666666703,-0.00010810006879228002,0.010990843947920144
5.008333333333369,-8.626590623104431e-05,0.010990695581475904
5.012500000000036,-6.87687076235962e-05,0.010990675897801491
5.016666666666702,-5.476535196738695e-05,0.010990680582453467
5.020833333333369,-4.35615133022311e-05,0.010990680424824335
5.025000000000035,-3.46068182847893e-05,0.01099068523463319
5.029166666666701,-2.7443505253557984e-05,0.010990686213609912
5.033333333333368,-2.1713113768261793e-05,0.010990686373921072
5.037500000000034,-1.712895884584894e-05,0.010990686676402257
5.041666666666701,-1.3461835830136723e-05,0.010990687227053602
5.045833333333367,-1.0528403728583898e-05,0.010990688009338632
5.050000000000034,-8.181977289936551e-06,0.010990689017574677
5.0541666666667,-6.305195059341318e-06,0.010990690251168429
5.058333333333366,-4.80415791263769e-06,0.010990691706129414
5.062500000000033,-3.603738685251367e-06,0.010990693374040735
5.066666666666699,-2.643729489082389e-06,0.010990695217765896
5.070833333333366,-1.876018323901958e-06,0.01099069721966349
5.075000000000032,-1.2621497105477752e-06,0.010990699368026493
5.079166666666699,-7.713519936099881e-07,0.010990701643839093
5.083333333333365,-3.7900544449664384e-07,0.010990704026308199
5.087500000000031,-6.541208945132431e-08,0.010990706494878561
5.091666666666698,1.8518827410604553e-07,0.010990709029639445
5.095833333333364,-0.00016994617818592088,0.010990772718164567
5.100000000000031,-0.0001354303947540206,0.010991322727290335
5.104166666666697,-0.00010809991618615004,0.010990843039669278
5.108333333333364,-8.626579596818777e-05,0.01099069477448379
5.11250000000003,-6.876863123416135e-05,0.010990675160385485
5.1166666666666965,-5.476530886596416e-05,0.010990679917320181
5.120833333333363,-4.356149064538801e-05,0.010990679823566819
5.125000000000029,-3.4598143317545226e-05,0.010990677391844403
5.129166666666696,-2.7427207149602708e-05,0.010990674926522493
5.133333333333362,-2.169937746652273e-05,0.010990680653234173
5.137500000000029,-1.7117726995430536e-05,0.010990682523901025
5.141666666666695,-1.3452865711288776e-05,0.010990683462544022
5.1458333333333615,-1.0521286708106739e-05,0.010990684522912835
5.150000000000028,-8.176338472200665e-06,0.010990685828349596
5.154166666666694,-6.3007340442487676e-06,0.010990687350885013
5.158333333333361,-4.800637043768035e-06,0.010990689072603092
5.162500000000027,-3.600968506277497e-06,0.01099069098429995
5.166666666666694,-2.6415451039585133e-06,0.010990693047421065
5.17083333333336,-1.8743022622249833e-06,0.010990695250758782
5.1750000000000265,-1.2608064238975205e-06,0.010990697582996242
5.179166666666693,-7.70305088680008e-07,0.010990700026144598
5.183333333333359,-3.781938110100481e-07,0.010990702560704498
5.187500000000026,-6.478683978890431e-08,0.010990705167370229
5.191666666666692,1.8566623912520688e-07,0.010990707827383315
5.195833333333359,-0.0001699458261883485,0.01099077162470738
5.200000000000025,-0.00013543011432481922,0.01099132169106535
5.2041666666666915,-0.00010809969057674669,0.010990842119181148
5.208333333333358,-8.626562389765842e-05,0.010990693947490145
5.212500000000024,-6.876850178547172e-05,0.010990674402350638
5.216666666666691,-5.476521738702694e-05,0.010990679228224718
5.220833333333357,-4.35614251528373e-05,0.010990679195940434
5.225000000000024,-3.459809791902951e-05,0.010990676820015645
5.22916666666669,-2.742717697315444e-05,0.010990674405576916
5.2333333333333565,-2.169021132549594e-05,0.010990672295637426
5.237500000000023,-1.7100489337100644e-05,0.010990670456275492
5.241666666666689,-1.342868575695074e-05,0.010990668922615528
5.245833333333356,-1.0501143358489798e-05,0.010990676438495505
5.250000000000022,-8.15998361716895e-06,0.010990679601356712
5.254166666666689,-6.2876985664460815e-06,0.010990681687917465
5.258333333333355,-4.790303485564182e-06,0.010990683856962667
5.2625000000000215,-3.592791508531693e-06,0.010990686229207479
5.266666666666688,-2.635063573420593e-06,0.01099068872692357
5.270833333333354,-1.8691771798119452e-06,0.010990691332659246
5.275000000000021,-1.2567642740355298e-06,0.010990694032928683
5.279166666666687,-7.671270747950642e-07,0.010990696811950577
5.283333333333354,-3.7570474971079726e-07,0.010990699652868429
5.28750000000002,-6.284645618087559e-08,0.010990702538731313
5.2916666666666865,1.8717025921638848e-07,0.010990705452905694
5.295833333333353,-0.00016994471234709976,0.010990769472637026
5.300000000000019,-0.00013542922553473909,0.010991319641671106
5.304166666666686,-0.00010809872473711603,0.010990840277176527
5.308333333333352,-8.626420555925366e-05,0.010990692299038745
5.312500000000019,-6.877698198538878e-05,0.010990681804113523
5.316666666666685,-5.478035893440215e-05,0.010990687700281774
5.3208333333333515,-4.358250126349258e-05,0.010990689750048186
5.325000000000018,-3.462431843197987e-05,0.01099068973937012
5.329166666666684,-2.7457772033960556e-05,0.010990689462220525
5.333333333333351,-2.17245614469082e-05,0.010990689355413615
5.337500000000017,-1.7138107902172363e-05,0.010990689463148767
5.341666666666684,-1.3469142952184838e-05,0.01099068979150856
5.34583333333335,-1.0534234398919045e-05,0.010990690351063414
5.3500000000000165,-8.186621855300503e-06,0.010990691149104389
5.354166666666683,-6.308885585207421e-06,0.01099069218640133
5.358333333333349,-4.807080473200945e-06,0.010990693457989682
5.362500000000016,-3.6060426189254217e-06,0.010990694954569665
5.366666666666682,-2.6455459888312128e-06,0.010990696641189223
5.370833333333349,-1.8774416418328716e-06,0.010990698496020548
5.375000000000015,-1.2632568796667354e-06,0.010990700507664947
5.3791666666666815,-7.7220490769079e-07,0.010990702656839478
5.383333333333348,-3.79653908568076e-07,0.010990704922242097
5.387500000000014,-6.589622939042814e-08,0.010990707282798003
5.391666666666681,1.8483609375855175e-07,0.010990709718105859
5.395833333333347,-0.0001699464125732403,0.010990773316984268
5.400000000000014,-0.00013543058123804117,0.010991323337608796
5.40416666666668,-0.00010810006872746821,0.010990843532319931
5.4083333333333465,-8.626519649827821e-05,0.010990695153416956
5.412500000000013,-6.877766919855112e-05,0.010990684329292752
5.416666666666679,-5.478066437537935e-05,0.010990689937851465
5.420833333333346,-4.3582643228226003e-05,0.010990691741332222
5.425000000000012,-3.46243344295584e-05,0.01099069150688556
5.429166666666679,-2.7457692832025026e-05,0.010990691026483508
5.433333333333345,-2.172441156762264e-05,0.010990690736467598
5.4375000000000115,-1.7137906912546786e-05,0.010990690679762423
5.441666666666678,-1.3468906497014751e-05,0.010990690860945028
5.445833333333344,-1.0533974976908204e-05,0.010990691289148032
5.450000000000011,-8.186349424764255e-06,0.010990691970331935
5.454166666666677,-6.308608049776699e-06,0.010990692904032805
5.458333333333344,-4.806804073498381e-06,0.01099069408413977
5.46250000000001,-3.605772246960946e-06,0.010990695500286137
5.4666666666666766,-2.6452985727989823e-06,0.010990697119865542
5.470833333333343,-1.8772152882227705e-06,0.010990698915335363
5.475000000000009,-1.2630514069023422e-06,0.010990700875635582
5.479166666666676,-7.720199126924e-07,0.010990702981050364
5.483333333333342,-3.7948886405662063e-07,0.010990705209507354
5.487500000000009,-6.575052007677205e-08,0.010990707539167841
5.491666666666675,1.8496315655020078e-07,0.01099070994893432
5.495833333333342,-0.00016994631054912396,0.01099077352928643
5.500000000000008,-0.0001354304991077652,0.01099132354332728
5.504166666666674,-0.00010809975524552649,0.010990843683444747
5.508333333333341,-8.626498834167379e-05,0.010990695316237553
5.512500000000007,-6.877750415147198e-05,0.010990684490899977
5.516666666666674,-5.478063882350903e-05,0.010990690096550897
5.52083333333334,-4.358271350192355e-05,0.010990691897261762
5.525000000000007,-3.4624448744828764e-05,0.010990691661218153
5.529166666666673,-2.7457796204167052e-05,0.010990691180094945
5.533333333333339,-2.1724508197122572e-05,0.010990690890802542
5.537500000000006,-1.7137999891726727e-05,0.010990690836025753
5.541666666666672,-1.3468998131158495e-05,0.010990691019973535
5.545833333333339,-1.0534066937391303e-05,0.010990691451540632
5.550000000000005,-8.186442873454404e-06,0.010990692136510513
5.554166666666672,-6.308703745231018e-06,0.010990693074265836
5.558333333333338,-4.806902458029554e-06,0.01099069425855886
5.562500000000004,-3.605873516858865e-06,0.010990695678902129
5.566666666666671,-2.6453957767180815e-06,0.010990697300815087
5.570833333333337,-1.8773100320552894e-06,0.010990699098993298
5.575000000000004,-1.26314407427667e-06,0.010990701061726869
5.57916666666667,-7.721107527804843e-07,0.010990703169061304
5.583333333333337,-3.795779990642417e-07,0.010990705398878585
5.587500000000003,-6.583797176346781e-08,0.010990707729328829
5.5916666666666694,1.848774392264643e-07,0.010990710139307714
5.595833333333336,-0.00016994639455859855,0.010990773719841314
5.600000000000002,-0.00013543056653778876,0.010991323691570222
5.604166666666669,-0.00010810005549076517,0.010990843881869621
5.608333333333335,-8.626589587686395e-05,0.010990695521664122
5.612500000000002,-6.877824940271503e-05,0.010990684677476844
5.616666666666668,-5.47811610947621e-05,0.010990690274501403
5.6208333333333345,-4.3583066549912526e-05,0.010990692071515732
5.625000000000001,-3.462470044062702e-05,0.010990691833520042
5.629166666666667,-2.745801437480507e-05,0.01099069135088173
5.633333333333334,-2.17246987643326e-05,0.010990691059418174
5.6375,-1.7138167652860786e-05,0.010990691001840275
5.641666666666667,-1.3469146883874637e-05,0.010990691182551348
5.645833333333333,-1.0534199694274328e-05,0.010990691610519868
5.6499999999999995,-8.186562032688258e-06,0.01099069229155953
5.654166666666666,-6.308811219998712e-06,0.010990693225079281
5.658333333333332,-4.806999777019848e-06,0.010990694404858744
5.662499999999999,-3.6059619049530338e-06,0.010990695820439092
5.666666666666665,-2.645473299606164e-06,0.010990697436626463
5.670833333333332,-1.8773784789007324e-06,0.01099069922919096
5.674999999999998,-1.263204560725053e-06,0.010990701186190974
5.6791666666666645,-7.721642098412175e-07,0.01099070328762099
5.683333333333331,-3.796251992406857e-07,0.010990705511396774
5.687499999999997,-6.587955879155678e-08,0.010990707835711752
5.691666666666664,1.8484092304470372e-07,0.010990710239501052
5.69583333333333,-0.00016994642620722167,0.010990773813881234
5.699999999999997,-0.0001354305918924938,0.010991323773387173
5.704166666666663,-0.00010810007561112366,0.010990843960384054
5.7083333333333295,-8.626591262912876e-05,0.010990695595347382
5.712499999999996,-6.877826390381663e-05,0.010990684745709193
5.716666666666662,-5.478117353064467e-05,0.010990690337133192
5.720833333333329,-4.3583076643573025e-05,0.010990692128563469
5.724999999999995,-3.462470819409358e-05,0.010990691885131876
5.729166666666662,-2.7458019818531036e-05,0.010990691397213781
5.733333333333328,-2.172470195918154e-05,0.010990691100633441
5.7374999999999945,-1.7138168676679023e-05,0.010990691038105717
5.741666666666661,-1.3469145830379821e-05,0.010990691214045056
5.745833333333327,-1.0534196669116005e-05,0.010990691637428792
5.749999999999994,-8.186557150208674e-06,0.010990692314077557
5.75416666666666,-6.308804601370202e-06,0.010990693243406601
5.758333333333327,-4.80699154790365e-06,0.010990694419200227
5.762499999999993,-3.605952193663805e-06,0.010990695831003107
5.7666666666666595,-2.6454632226632896e-06,0.01099069744387477
5.770833333333326,-1.8773679400298939e-06,0.010990699233261878
5.774999999999992,-1.2631936152083644e-06,0.010990701187302589
5.779166666666659,-7.72152915147687e-07,0.010990703286014947
5.783333333333325,-3.79613617186898e-07,0.010990705507312454
5.787499999999992,-6.586775428844971e-08,0.01099070782938174
5.791666666666658,1.84852884045216e-07,0.010990710231150952
5.7958333333333245,-0.0001699464142780076,0.010990773803694467
5.799999999999991,-0.0001354305823010827,0.01099132376834726
5.804166666666657,-0.00010810000398053026,0.0109908439447375
5.808333333333324,-8.62651501261077e-05,0.010990695553974078
5.81249999999999,-6.877764904613358e-05,0.01099068471732907
5.816666666666657,-5.478067388163401e-05,0.010990690313912846
5.820833333333323,-4.3582672006439716e-05,0.010990692105029677
5.8249999999999895,-3.462437999338873e-05,0.010990691860165947
5.829166666666656,-2.745775291817789e-05,0.010990691370992428
5.833333333333322,-2.172448420803265e-05,0.01099069107342644
5.837499999999989,-1.7137990370256845e-05,0.010990691010127287
5.841666666666655,-1.3468999218565385e-05,0.010990691185478015
5.845833333333322,-1.0534075561189365e-05,0.01099069160844331
5.849999999999988,-8.186456601187658e-06,0.010990692284834869
5.8541666666666545,-6.3087206602876094e-06,0.010990693214057297
5.858333333333321,-4.806921059592068e-06,0.010990694389886283
5.862499999999987,-3.6058926379918247e-06,0.010990695801856618
5.866666666666654,-2.6454134818491728e-06,0.010990697415245597
5.87083333333332,-1.8773261201158367e-06,0.010990699205174639
5.874999999999987,-1.2631583015234889e-06,0.010990701159850541
5.879166666666653,-7.721229684026082e-07,0.010990703259305845
5.8833333333333195,-3.79588121588491e-07,0.010990705481443184
