t,z,zdot,state,u_h,apex_pred,apex_event
14.640000000001558,0.36067110396430957,-1.5160638516158352e-05,STANCE,0.0723322240059939,0.3606711039760244,0
14.642000000001559,0.3606710747779734,-1.4593168092982254e-05,STANCE,0.07233223130279309,0.36067107478882765,0
14.64400000000156,0.3606710467372147,-1.4020379360981533e-05,STANCE,0.0723322383131916,0.3606710467472336,0
14.64600000000156,0.36067101985208255,-1.3442566048999471e-05,STANCE,0.07233224503467683,0.3606710198612927,0
14.648000000001561,0.36067099413203574,-1.2860023414127542e-05,STANCE,0.07233225146488378,0.3606709941404649,0
14.650000000001562,0.3606709695859395,-1.2273048094054685e-05,STANCE,0.07233225760159581,0.3606709695936168,0
14.652000000001562,0.3606709462220636,-1.1681937959147003e-05,STANCE,0.07233226344274522,0.36067094622901913,0
14.654000000001563,0.36067092404807966,-1.108699196444552e-05,STANCE,0.07233226898641382,0.36067092405434475,0
14.656000000001564,0.36067090307105965,-1.0488510001562087e-05,STANCE,0.07233227423083335,0.3606709030766666,0
14.658000000001564,0.36067088329747415,-9.886792750581454e-06,STANCE,0.07233227917438595,0.3606708833024562,0
14.660000000001565,0.3606708647331911,-9.282141532051939e-06,STANCE,0.0723322838156044,0.3606708647375824,0
14.662000000001566,0.36067084738347477,-8.674858159093085e-06,STANCE,0.07233228815317243,0.3606708473873103,0
14.664000000001566,0.3606708312529852,-8.065244789742543e-06,STANCE,0.07233229218592485,0.3606708312563006,0
14.666000000001567,0.36067081634577763,-7.45360377961034e-06,STANCE,0.07233229591284769,0.36067081634860926,0
14.668000000001568,0.36067080266530255,-6.840237534826318e-06,STANCE,0.07233229933307818,0.3606708026676873,0
14.670000000001568,0.3606707902144058,-6.225448365499559e-06,STANCE,0.07233230244590472,0.36067079021638115,0
14.67200000000157,0.3606707789953291,-5.609538339607332e-06,STANCE,0.07233230525076677,0.36067077899693295,0
14.67400000000157,0.36067076900971085,-4.992809137489747e-06,STANCE,0.07233230774725466,0.3606707690109814,0
