t,z,vz,E_total
2.8416666666667028,-0.08565698156564786,-0.32687508007308375,186.8698915526271
2.8458333333333696,-0.08701525551928327,-0.3259857488725006,187.59525507287512
2.8500000000000365,-0.0883660186207753,-0.32418314435808554,188.31762530603675
2.8541666666667034,-0.08970538658703832,-0.3214483119031241,189.03489011416113
2.8583333333333703,-0.09102940525652686,-0.3177644806772519,189.74488857221098
2.862500000000037,-0.09233406295401153,-0.31311784739632087,190.44541824396399
2.866666666666704,-0.09361530331436041,-0.30749768648373044,191.13424252887268
2.870833333333371,-0.09486903912184956,-0.3008965937973962,191.8090987714901
2.8750000000000377,-0.09609116714847496,-0.2933107263900959,192.46770705492224
2.8791666666667046,-0.09727758392707361,-0.2847400268636755,193.10777963355773
2.8833333333333715,-0.09842420238083512,-0.2751884289027597,193.72703095403978
2.8875000000000384,-0.09952696938831547,-0.264664081795286,194.32318831323587
2.8916666666667052,-0.10058188476890298,-0.2531796913410034,194.89400343924558
2.895833333333372,-0.10158501796345196,-0.24075196669175522,195.43726256507816
2.900000000000039,-0.10253252778795531,-0.22740235788080435,195.9507987679312
2.904166666666706,-0.10342068169936984,-0.2131569387394865,196.4325037561558
2.9083333333333727,-0.10424587518810337,-0.1980464372960453,196.88033982788437
2.9125000000000396,-0.1050046330545041,-0.1821018879361758,197.2923406991218
2.9166666666667065,-0.1056936888443331,-0.16537338955896053,197.66666162702523
2.9208333333333734,-0.10494580009200755,0.17949330055813198,197.2593183622993
2.9250000000000402,-0.10414417100507749,0.19239098086321277,196.8228846649695
2.929166666666707,-0.10329137376844066,0.20467133679283905,196.35898776891602
2.933333333333374,-0.10239015365849803,0.21629282638623132,195.8691870115382
2.937500000000041,-0.1014433571759471,0.22723115581222336,195.35509982829007
2.9416666666667077,-0.10045396723603411,0.23745358557911705,194.81841211277973
2.9458333333333746,-0.09942506914831621,0.24693554105229557,194.26086391980934
2.9500000000000415,-0.09835983384973086,0.2556564716604834,193.68423823237714
2.9541666666667084,-0.09726150155555206,0.26359975060291263,193.09035124659968
